is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_academic_observed,_latent_p
1,45,0,73,1,0,0,24,0,0,67,3,78,105,0,3,0,1,0.00895391750630291
1,0,0,73,0,0,1,7,2,1,26,0,56,87,5,2,0,1,0.227379657312595
0,0,0,14,1,0,0,6,1,0,24,1,70,116,0,4,0,1,0.0628747344944076
1,54,0,84,1,1,0,45,2,0,44,4,80,88,2,1,1,1,0.6486035772047459
1,259,1,173,1,0,1,22,1,0,66,4,58,86,5,0,0,1,0.1800201674996884
0,162,0,0,0,0,1,0,0,0,38,1,80,92,3,2,1,1,0.20598860069659672
0,276,0,0,1,0,1,0,0,0,74,0,80,100,0,0,0,0,0.03616940040985019
0,102,0,0,1,0,5,0,0,0,77,1,57,90,0,0,0,1,0.021599188274251033
1,91,0,40,1,0,0,1,4,0,21,0,80,100,0,0,0,0,0.7085255444133555
1,344,1,68,0,0,1,22,3,1,45,0,58,102,13,9,0,1,0.3010164944555609
0,26,0,19,1,0,0,0,0,0,37,3,80,76,0,1,1,1,0.7476694716902506
1,121,1,0,1,1,0,0,0,0,32,3,61,105,0,3,0,1,0.7287607455704912
1,58,0,177,0,0,0,33,1,0,45,4,43,76,5,4,1,1,0.9103656807312339
1,9,0,19,0,0,0,30,2,0,13,1,76,111,0,0,0,1,0.004511243058731203
0,401,0,67,1,0,1,50,0,0,74,3,52,89,13,0,0,1,0.11460538078257806
0,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.7785160804851949
0,169,0,78,1,1,0,17,2,0,46,1,65,92,0,2,0,1,0.24794061341810117
0,76,1,246,0,1,1,38,2,1,57,2,80,93,17,0,0,1,0.4928545232757968
1,83,1,52,0,0,0,29,1,1,33,3,46,78,4,1,1,1,0.7003920042057195
0,68,0,0,1,1,2,27,2,0,44,0,80,100,0,0,0,0,0.024373205883932728
0,342,0,250,1,1,3,8,1,1,81,5,53,82,0,1,0,1,0.2815894742622118
0,307,1,40,0,0,2,29,3,1,52,0,80,100,0,0,0,0,0.026205624794428894
1,80,0,0,0,0,0,0,2,0,4,0,80,100,0,0,1,0,0.9667459601161077
0,62,0,0,0,0,1,0,0,0,15,0,80,100,0,0,1,0,0.6213813889418474
1,323,0,0,0,1,4,0,0,0,45,9,80,96,5,2,0,1,0.16460275244661624
1,126,0,0,0,0,0,0,0,0,83,0,80,100,0,0,0,0,0.023520763765406707
0,267,1,117,1,0,1,17,1,1,86,4,42,83,0,3,1,1,0.8602557825561723
0,183,0,0,1,1,6,0,0,0,87,11,56,94,3,5,1,1,0.09732951686566668
0,256,0,125,0,1,3,16,2,0,38,2,84,122,0,1,0,1,0.0015886315710512957
1,69,1,52,0,0,0,0,0,0,29,4,68,105,0,2,0,1,0.0009597670874039192
1,27,0,5,0,0,0,12,1,1,22,3,37,75,3,2,1,1,0.8481111656922653
0,314,0,0,0,0,0,0,0,0,20,0,66,101,0,4,0,1,0.05546071039513192
1,121,0,108,0,1,0,48,5,1,39,0,80,68,9,1,1,1,0.945562199367169
1,59,0,0,1,1,1,0,0,0,39,5,55,82,6,3,0,1,0.5930780473660117
1,0,0,9,0,0,0,3,1,0,1,7,52,83,3,1,0,1,0.15598281192766242
1,87,0,85,0,0,0,0,0,0,55,2,49,81,4,0,0,1,0.5728728079655725
0,115,0,31,1,0,1,42,0,1,81,5,52,74,0,3,0,1,0.11266205358146314
0,32,0,0,0,0,0,0,0,0,8,0,81,119,0,4,0,1,0.0011602058693965499
1,42,0,33,0,0,0,0,2,1,10,0,80,100,0,0,1,0,0.8105693414740092
0,8,1,0,1,0,1,25,7,0,23,1,72,103,0,1,0,1,0.011325893013830466
1,80,1,20,1,0,0,18,3,1,42,4,57,86,14,6,0,1,0.3816597546623786
1,120,0,145,1,1,3,10,2,1,63,3,80,118,3,1,0,1,0.00844073463543906
1,45,0,58,0,0,1,45,1,0,37,0,80,100,0,0,0,0,0.05169774369921652
1,158,1,251,0,0,1,0,0,0,53,1,51,82,4,1,0,1,0.3857337892016486
1,66,0,0,0,0,0,0,0,0,14,5,80,84,9,0,1,1,0.5809505946063862
1,42,0,2,0,0,0,15,2,1,14,6,60,89,0,2,1,1,0.9075537999189794
0,172,0,0,1,0,2,0,0,0,82,0,80,100,0,0,0,0,0.09722375880598642
1,408,0,0,0,0,0,0,0,0,100,4,80,70,16,2,1,1,0.9052667785042445
1,0,0,0,0,0,0,0,0,0,0,0,64,108,0,2,0,1,0.059641173299407824
0,149,0,108,1,0,3,18,1,1,68,0,80,100,0,0,0,0,0.015488736585553756
1,59,0,0,0,1,1,0,0,0,20,0,45,75,0,2,0,1,0.8490249679989034
0,426,0,34,1,0,1,38,0,0,65,2,59,101,2,3,0,1,0.001584901302247831
1,34,0,18,1,1,1,2,3,1,32,7,70,104,0,5,1,1,0.6504562142416983
1,262,0,0,0,0,0,0,0,0,64,0,80,100,0,0,0,0,0.02261247495328174
0,440,0,0,0,0,1,0,0,0,42,0,80,100,0,0,0,0,0.08244025632424877
0,463,0,110,0,0,3,0,0,0,59,5,62,100,14,2,0,1,0.04645314379673332
0,84,1,226,0,1,1,32,0,0,54,7,67,104,0,2,1,1,0.12055916669994857
1,66,0,173,1,0,0,58,4,0,56,6,46,77,0,3,1,1,0.8227431791534519
1,46,1,104,1,0,0,19,2,1,66,0,80,100,0,0,0,0,0.08845638869860685
1,106,0,12,1,1,1,5,13,0,18,2,53,89,0,3,0,1,0.18673974694528658
0,5,0,0,0,0,3,16,4,0,7,0,80,100,0,0,0,0,0.3523546023247817
0,368,0,82,1,0,0,24,3,0,46,0,80,100,0,0,0,0,0.04170772238347913
1,12,0,90,1,0,0,16,1,0,57,4,80,85,5,9,1,1,0.8414754420309414
0,79,0,0,1,0,2,0,0,0,80,0,80,119,0,3,0,1,0.00010739404211629244
0,224,1,105,1,0,0,15,0,1,60,3,63,105,0,3,0,1,0.29087275148082
0,394,1,352,1,0,4,0,0,0,98,1,44,84,10,3,1,1,0.5351023151527442
0,39,1,60,1,0,2,20,6,1,50,4,84,109,3,2,0,1,0.012626380452845299
1,144,0,0,0,1,1,0,0,0,35,12,49,87,6,4,1,1,0.5914135523473578
1,0,0,26,0,0,0,1,5,0,0,0,80,100,0,0,1,0,0.91552264572389
0,126,1,70,0,0,5,22,0,1,72,8,84,108,0,1,0,1,0.004807101396682741
1,373,1,157,1,0,1,51,3,0,76,0,51,84,3,1,0,1,0.2560538964163021
0,0,0,13,0,1,0,0,0,0,6,0,80,100,0,0,0,0,0.12567772277214045
1,220,0,104,1,1,1,63,0,0,67,3,48,74,1,1,0,1,0.5432223649353749
0,49,0,0,1,0,0,0,0,0,54,0,80,100,0,0,0,0,0.37502485483863884
1,80,1,87,0,1,0,22,1,0,47,10,80,97,3,3,0,1,0.21802168087259802
1,126,0,12,1,0,0,6,1,1,45,1,47,85,0,0,0,1,0.2344580471278594
1,129,0,31,0,0,0,1,2,1,20,0,80,100,0,0,1,0,0.8733695265537302
1,12,0,0,0,0,1,13,1,1,19,0,80,100,0,0,1,0,0.695667840100682
0,122,1,123,1,1,1,16,0,1,69,10,81,105,0,2,0,1,0.0999982871482468
1,0,0,0,0,1,0,0,0,0,0,0,80,100,0,0,1,0,0.7032277121426598
1,141,0,31,0,0,1,5,2,0,29,3,65,98,10,2,0,1,0.2560209103578613
0,149,0,79,0,0,2,20,2,1,42,0,80,100,0,0,0,0,0.02744355830550769
1,125,0,64,0,0,0,12,0,0,28,6,38,68,18,4,1,1,0.9485331134903418
1,44,0,10,0,0,0,0,0,0,4,4,40,65,6,5,1,1,0.9975006757230206
0,183,1,22,1,0,0,14,1,0,48,2,47,90,5,2,0,1,0.6250010872950088
1,0,0,0,0,0,0,0,0,0,0,5,74,118,3,1,0,1,0.1845710146010576
1,69,0,27,0,1,2,6,2,1,32,0,80,100,0,0,0,0,0.4409865121418474
1,125,0,85,1,1,3,16,2,1,59,5,62,86,7,0,0,1,0.15251543615962235
1,134,0,0,1,0,1,12,0,0,40,0,80,100,0,0,0,0,0.1117016135253302
0,73,0,0,1,1,2,13,0,1,55,0,64,90,3,1,0,1,0.21870677288086465
0,29,0,99,0,0,1,7,3,0,16,0,80,100,0,0,0,0,0.4912700992582096
1,523,0,166,1,0,1,38,0,0,82,3,49,81,15,0,0,1,0.17584755844648509
1,78,0,0,0,1,1,26,4,0,10,2,46,75,0,5,1,1,0.8658323708125518
0,109,0,0,0,0,0,0,0,0,30,1,80,96,6,1,0,1,0.06978995240591483
1,0,0,27,1,1,0,0,0,0,36,0,40,71,0,3,1,1,0.9058525753885364
0,9,0,24,1,1,0,17,1,1,43,0,80,120,0,0,0,1,0.0014629819411608497
0,718,1,386,1,0,3,48,0,0,90,0,80,100,0,0,0,0,0.0028360463693464844
1,260,0,0,1,1,3,0,0,0,93,0,55,82,8,4,1,1,0.8413084978018555
1,150,0,0,0,0,0,0,0,0,20,2,90,113,2,1,0,1,0.003228231943246787
0,127,0,48,1,0,2,9,6,1,61,2,84,116,10,0,0,1,0.024337839491363346
0,562,0,0,1,0,1,0,0,0,89,1,80,69,1,0,1,1,0.8618645232747632
0,94,0,0,1,0,2,15,2,1,51,5,80,105,6,1,0,1,0.054131700284760456
1,82,0,88,0,0,0,12,0,0,28,2,75,105,10,3,0,1,0.023077934180119147
1,20,0,14,0,0,1,3,3,0,10,13,39,66,0,1,0,1,0.8576817035301577
1,221,1,100,1,0,2,0,0,0,95,0,80,100,0,0,0,0,0.07688492455588306
1,138,1,134,0,0,0,21,2,0,38,0,80,100,0,0,0,0,0.4076993266391031
0,65,0,0,0,0,0,0,0,0,43,0,80,100,0,0,0,0,0.005289833119791389
1,97,0,0,1,0,0,0,0,0,51,0,70,109,6,1,0,1,0.12032197122638995
1,238,0,61,0,0,0,13,3,0,33,0,80,100,0,0,0,0,0.35402617923179486
1,124,0,0,0,0,0,6,1,0,9,3,70,98,5,2,0,1,0.4324163764460987
1,0,0,0,0,0,0,0,0,0,0,3,52,85,5,1,1,1,0.4943933785340241
1,10,0,0,1,0,0,0,0,0,29,0,67,105,0,0,0,1,0.02281422268825566
0,235,1,91,1,0,4,0,0,0,100,2,58,93,6,0,0,1,0.00638552682341371
1,163,0,0,0,0,0,0,0,0,12,0,80,100,0,0,1,0,0.9795850927568958
1,85,0,50,0,0,0,5,2,0,38,0,56,100,0,3,0,1,0.20700093790064403
1,298,1,99,1,0,2,40,0,0,67,2,46,81,0,1,1,1,0.2747537490806154
0,139,0,90,1,0,0,23,0,0,67,2,51,76,0,2,0,1,0.11707233097177158
0,311,0,216,0,0,3,25,1,1,72,3,39,77,0,1,1,1,0.8938776570592613
1,43,0,36,1,0,2,32,6,1,56,1,80,85,8,0,1,1,0.2168336255644075
1,181,0,142,0,0,3,18,3,0,39,3,79,109,1,0,0,1,0.0017297686144741552
0,398,1,30,0,0,0,28,2,0,29,0,80,100,0,0,0,0,0.18251571964658997
0,120,0,0,1,0,0,0,0,0,56,0,38,76,0,1,1,1,0.5623276553899978
1,32,0,70,0,1,1,0,0,0,35,4,57,88,13,0,0,1,0.9268786434917112
0,212,1,53,1,1,2,24,2,0,73,0,80,100,0,0,0,0,0.022624982662561605
1,59,0,193,1,0,1,41,0,0,70,5,37,84,0,1,1,1,0.9022030344464358
1,0,0,0,1,0,0,22,0,0,31,7,68,92,20,3,0,1,0.5146943528953545
1,4,0,38,0,0,0,17,4,0,21,0,80,100,0,0,0,0,0.22473911611929384
0,302,0,0,0,0,0,0,0,0,100,1,80,91,0,1,0,1,0.13567917973223703
1,191,0,0,1,0,0,6,0,0,38,10,52,91,12,7,1,1,0.7279417128308324
0,178,1,104,1,0,1,28,1,0,64,0,80,100,0,0,1,0,0.288739765946596
1,201,0,61,0,0,0,7,0,1,37,0,80,100,0,0,1,0,0.7134753673569214
1,62,1,67,1,0,1,23,1,0,46,0,80,100,0,0,0,0,0.4385011802954777
0,0,1,14,0,1,1,23,0,0,24,2,67,97,0,2,0,1,0.0818392525878782
1,53,0,27,0,0,0,15,1,0,16,0,80,100,0,0,0,0,0.2960197822564074
0,69,1,31,0,0,0,0,0,0,34,0,80,100,0,0,0,0,0.19512090827588424
1,77,0,0,0,0,0,6,1,0,3,0,80,100,0,0,1,0,0.9403615475950527
1,159,0,35,0,0,1,0,0,0,25,15,61,91,0,0,1,1,0.6333603678438002
0,34,1,44,1,1,3,21,0,0,49,0,80,100,0,0,0,0,0.16970413995096018
1,143,0,0,1,0,0,13,2,1,36,3,43,73,2,2,1,1,0.888159266457741
0,23,0,0,1,0,0,28,1,1,42,3,80,93,5,0,0,1,0.07618568455788496
1,0,0,67,1,0,1,17,0,1,74,9,72,107,5,0,0,1,0.0792659077560792
0,128,1,66,1,1,0,12,1,0,49,4,62,99,1,0,1,1,0.2512155354949497
0,134,1,32,1,0,0,10,2,0,48,0,80,100,0,0,1,0,0.46757109603912184
0,65,0,0,0,0,0,0,0,0,14,0,80,100,0,0,0,0,0.02175480546306871
0,363,0,0,1,1,0,0,0,0,69,0,80,95,10,1,0,1,0.047681588383249825
0,0,0,23,0,1,3,8,4,0,7,10,40,72,3,2,1,1,0.8263398634808439
0,401,0,138,1,0,2,27,0,0,85,1,50,92,0,4,0,1,0.7249653989805932
0,388,0,84,1,0,0,28,0,1,70,2,73,110,0,2,0,1,0.0012471638341139445
0,58,0,15,1,0,1,7,2,1,36,1,79,107,10,3,0,1,0.10424189616494994
1,107,0,45,0,0,1,5,0,0,19,0,80,100,0,0,1,0,0.9270983352335117
1,165,0,0,0,1,0,10,2,0,12,0,75,105,6,0,0,1,0.026479898031619136
0,42,1,11,0,0,1,5,1,0,8,0,80,100,0,0,1,0,0.847231451811396
1,90,0,60,0,0,0,27,2,0,20,0,80,100,0,0,0,0,0.20169497514944032
0,225,0,0,0,0,1,6,1,0,20,0,80,100,0,0,0,0,0.11108903741511635
1,54,0,12,0,0,0,5,3,0,8,2,74,113,7,1,0,1,0.08865606141673045
0,62,0,0,1,0,1,8,1,0,35,4,80,86,10,2,1,1,0.6447086102204362
0,214,0,0,0,0,2,34,0,1,43,1,61,87,0,1,0,1,0.005932776653557973
1,75,0,4,1,0,0,20,3,0,32,0,80,100,0,0,0,0,0.225236462409318
0,132,0,312,1,0,1,73,0,1,85,0,47,85,7,1,0,1,0.18112687870257096
1,99,0,16,0,0,1,17,3,0,16,0,75,99,0,2,0,1,0.05410633846606168
1,81,0,71,1,0,0,14,0,1,50,1,80,114,10,1,0,1,0.016382994135460374
1,0,0,14,0,0,0,7,9,0,0,0,80,100,0,0,1,0,0.7737223736993046
1,230,0,0,1,1,1,17,2,1,47,0,80,100,0,0,0,0,0.2921415896746009
1,0,0,0,1,0,2,0,0,0,67,4,70,102,0,2,1,1,0.2636101433518966
0,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.16069612915136489
0,294,1,201,1,1,3,22,2,1,86,4,80,99,23,0,0,1,0.04447831655095844
0,535,0,80,1,0,1,0,0,0,70,0,80,100,0,0,0,0,0.0017686089427792068
0,213,1,171,0,0,2,37,0,1,74,2,50,77,0,1,1,1,0.5959073903536772
0,416,0,231,1,0,2,0,0,0,100,6,38,79,9,0,1,1,0.6306614909198318
1,255,1,58,0,0,0,6,7,0,9,2,80,104,0,1,0,1,0.14784118006432995
1,52,0,28,1,0,1,10,1,0,51,0,80,100,0,0,1,0,0.5190314952520297
1,214,1,39,0,0,0,0,0,0,21,0,81,114,0,0,0,1,0.0006611332527714945
0,340,0,177,0,1,2,25,0,0,64,1,74,109,11,0,0,1,0.008441805575240614
1,83,0,0,1,0,0,0,0,0,57,0,51,84,3,3,1,1,0.63502974170837
0,0,0,0,1,0,0,0,0,0,44,6,57,86,0,0,0,1,0.2846457298964829
1,317,0,0,1,0,1,27,0,0,50,0,88,125,0,1,0,1,0.0029114614822448306
1,97,0,0,0,0,1,0,0,0,27,0,80,100,0,0,0,0,0.39039763162391966
1,145,0,93,1,1,4,0,0,0,63,1,47,88,9,2,0,1,0.30996513096419454
0,157,1,84,1,0,0,22,1,0,67,6,80,77,8,3,1,1,0.6902964400958101
0,0,0,0,1,0,1,0,0,0,56,1,80,102,7,1,0,1,0.09319285566283822
0,68,1,60,0,1,0,16,2,0,20,0,80,100,0,0,0,0,0.18163671279549584
0,105,0,28,1,0,2,17,1,0,48,0,80,100,0,0,0,0,0.14612672582349517
1,33,0,21,0,0,2,0,0,0,20,3,80,93,4,2,1,1,0.6753364614630649
1,84,0,177,0,0,3,19,0,0,51,1,73,100,0,1,0,1,0.006364016690042451
0,0,0,0,1,1,3,19,0,1,50,1,45,84,0,2,0,1,0.1112555931577604
1,99,0,0,0,0,3,12,0,0,26,0,74,113,0,2,0,1,0.002265149137347356
1,104,0,49,1,0,0,2,5,0,19,2,83,111,0,1,0,1,0.037296870889824016
0,34,0,0,1,0,1,28,4,1,39,2,73,98,2,4,0,1,0.027817692705223874
1,105,0,0,0,0,0,0,0,0,47,0,80,100,0,0,0,0,0.42542076709653237
1,162,0,0,0,1,3,0,0,0,36,7,80,105,0,1,0,1,0.38518871384088055
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.6337778345329547
1,195,1,169,0,1,1,13,1,0,47,5,65,104,0,2,0,1,0.11067419761187092
1,0,1,90,0,1,2,0,0,0,46,0,80,100,0,0,0,0,0.14743018957121412
1,125,0,0,0,0,0,0,0,0,9,0,80,100,0,0,1,0,0.7939386102658647
1,148,0,0,1,0,1,0,0,0,68,0,80,100,0,0,0,0,0.15619987424389464
1,107,0,28,1,0,2,24,3,1,59,2,84,121,3,3,0,1,0.00033733321103227796
0,225,1,103,0,0,2,36,1,0,52,0,80,100,0,0,0,0,0.03903552706281706
0,21,1,11,0,0,0,13,0,0,11,9,43,70,0,1,1,1,0.9480069506709895
0,156,1,55,1,0,1,16,4,0,66,2,80,111,7,3,0,1,0.03841057675178393
0,123,1,61,0,1,2,22,0,0,51,0,57,81,4,0,1,1,0.19623187967502032
1,140,1,53,1,0,0,22,1,0,46,0,80,100,0,0,0,0,0.6837473160005741
0,205,0,136,0,0,2,0,0,0,53,0,80,100,0,0,0,0,0.13584893253729768
1,104,0,73,1,0,2,21,1,1,61,1,67,103,0,0,0,1,0.02203005710063259
0,140,0,181,1,0,0,0,0,0,73,8,80,60,0,3,1,1,0.9770006955794931
1,221,0,15,0,0,0,29,0,0,33,1,84,121,10,3,0,1,0.0009419372981912952
1,0,0,0,0,0,0,0,0,0,0,2,62,92,0,0,0,1,0.05416363234328323
0,143,1,95,1,0,0,20,2,0,47,0,80,100,0,0,0,0,0.3737876795668005
1,169,0,178,0,0,1,18,6,0,30,5,80,76,12,4,1,1,0.9615581076452485
1,0,0,85,1,0,0,56,1,1,62,0,80,100,0,0,1,0,0.8855327867988436
1,84,0,47,0,0,2,0,0,0,36,2,80,89,0,1,0,1,0.0652376451579917
1,38,1,105,0,0,0,0,0,0,23,0,80,100,0,0,1,0,0.6709055885943888
1,425,1,57,1,1,4,0,0,0,77,1,86,127,0,1,0,1,0.00039657018259868016
0,396,0,109,1,1,0,13,2,1,72,5,80,116,2,2,0,1,0.0014298737125759448
1,106,0,0,0,1,2,0,0,0,35,0,75,99,0,3,0,1,0.09758954860643038
0,0,0,58,1,0,4,30,2,1,79,1,80,89,7,4,0,1,0.024780430580835205
0,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.38325330946165925
1,112,1,54,0,0,0,14,2,0,17,14,58,104,0,5,0,1,0.40946411593789195
0,278,1,64,1,0,2,24,0,0,77,3,61,94,10,2,0,1,0.10471030576593938
1,0,0,0,0,1,0,0,0,0,0,0,80,100,0,0,1,0,0.9416361651861055
1,203,0,43,1,0,0,16,2,1,55,12,46,86,7,5,0,1,0.5186940681583737
0,264,0,0,0,1,0,0,0,0,25,0,73,94,0,0,0,1,0.06510132881533016
0,20,0,0,0,0,0,0,0,0,5,0,80,100,0,0,0,0,0.39870191263814414
1,66,0,30,1,1,2,43,2,0,66,0,80,100,0,0,0,0,0.0456615984623954
1,4,0,38,1,0,0,0,3,0,17,1,61,93,1,3,1,1,0.8533038806275876
1,0,1,76,1,0,2,9,1,0,62,0,80,100,0,0,0,0,0.4640574188489826
1,146,0,136,0,0,1,4,2,0,25,0,80,100,0,0,0,0,0.6570823832116071
0,198,0,128,1,0,2,21,1,0,77,0,83,119,0,0,0,1,0.0011612888680019614
0,149,0,83,0,0,0,0,0,0,24,1,63,100,0,1,0,1,0.16091384980716017
1,345,0,0,0,0,0,0,0,0,100,0,80,100,0,0,0,0,0.04011215964368963
0,222,0,0,0,0,0,0,0,0,63,0,80,100,0,0,0,0,0.2406565210498472
1,40,1,55,0,1,1,18,3,0,39,3,60,99,0,3,0,1,0.1268894548387972
1,106,0,30,1,0,1,1,1,0,36,0,80,100,0,0,1,0,0.7730843503281776
1,43,0,0,0,1,0,0,0,0,13,0,80,100,0,0,1,0,0.8945362676296998
1,99,0,21,1,0,0,0,0,0,47,3,51,82,0,0,1,1,0.7849327299589708
0,458,0,109,1,0,1,0,0,0,71,7,78,104,6,0,0,1,0.006175590594344454
1,141,0,28,1,0,0,7,6,0,18,4,55,86,7,6,1,1,0.7609483400111425
1,133,0,0,0,0,0,0,0,0,12,1,80,97,0,1,0,1,0.1122897771502718
0,609,0,247,1,0,0,0,0,0,87,3,54,85,0,2,0,1,0.29837628777439357
1,45,1,47,1,0,1,71,0,0,71,1,52,84,18,0,1,1,0.08058006751493212
1,99,0,84,0,1,1,18,0,0,30,0,80,100,0,0,0,0,0.1150962295749887
0,399,0,161,0,0,1,30,0,0,56,1,42,73,3,4,0,1,0.3141179241857831
1,0,0,13,1,0,0,0,2,0,17,0,80,100,0,0,0,0,0.8900130175105136
0,381,1,145,1,0,1,32,0,0,85,1,95,121,0,1,0,1,0.0003396358967297788
0,0,0,5,0,0,0,0,0,0,1,0,80,100,0,0,1,0,0.45814229811669477
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.8871025065078982
1,52,0,36,0,0,2,11,5,0,21,0,80,100,0,0,1,0,0.6833919528219798
1,192,0,0,0,1,1,0,0,0,33,8,52,104,14,1,0,1,0.3461214321744598
1,144,0,114,1,0,0,26,0,1,79,6,50,90,7,3,0,1,0.5036536412366763
0,114,0,0,1,0,0,0,0,0,53,1,43,71,1,3,1,1,0.9488160420048688
1,214,1,93,1,0,0,0,0,0,70,1,53,84,0,3,1,1,0.5348882657989221
0,355,0,0,1,0,0,0,0,0,75,2,91,126,0,2,0,1,0.0010016540221026743
0,101,0,175,0,1,0,13,1,0,38,0,80,100,0,0,1,0,0.8929949326051816
0,213,0,0,0,0,0,0,0,0,45,0,80,100,0,0,1,0,0.7365468631273462
0,405,0,101,1,1,2,0,0,0,79,1,59,92,2,4,0,1,0.08686722552132584
1,57,0,67,1,0,1,19,4,0,48,2,80,96,2,3,0,1,0.07284220254051968
0,135,0,133,1,1,1,19,0,0,71,4,75,108,5,1,0,1,0.006162500500637188
1,38,1,114,1,0,6,35,0,0,78,1,48,85,0,0,0,1,0.25419648430393454
0,312,0,7,1,0,1,16,0,1,61,0,55,84,3,0,1,1,0.3690453714293642
1,75,0,0,0,0,0,0,0,0,61,8,80,95,2,2,0,1,0.5180647672121748
0,62,0,14,1,0,1,15,1,0,47,3,54,82,11,4,0,1,0.23961951778436427
1,15,0,169,1,0,0,25,1,0,54,3,80,87,6,0,0,1,0.4868820109711476
0,191,0,174,1,0,0,0,0,0,73,0,82,133,2,1,0,1,0.0005882964046706425
0,49,0,7,0,0,1,15,2,1,25,2,57,96,0,0,0,1,0.11908250244457744
1,0,0,0,0,0,0,6,2,0,0,0,80,100,0,0,1,0,0.9193306450184258
0,262,0,0,0,0,3,10,1,0,21,7,29,68,0,2,1,1,0.9834268444970864
1,29,0,0,0,0,0,0,0,0,11,0,74,101,0,4,0,1,0.042909958616878636
1,151,0,11,0,1,0,0,1,0,7,4,55,92,5,0,1,1,0.4909958154467901
1,44,0,0,1,0,0,0,1,0,19,0,70,101,0,0,0,1,0.4466689896002297
1,101,1,37,0,1,1,9,4,1,25,0,40,87,14,0,1,1,0.8798765253083539
1,77,0,0,1,0,0,0,0,0,55,3,51,87,0,3,1,1,0.5220583689660014
1,91,0,120,0,0,1,0,0,0,36,0,59,92,0,2,0,1,0.42638206214610375
0,0,1,0,0,0,0,0,0,0,0,4,43,89,8,2,1,1,0.8816074608220584
1,0,0,0,1,0,0,0,0,0,27,1,80,115,0,0,0,1,0.022728165295340955
1,124,0,94,1,0,0,20,3,1,52,1,45,78,3,1,1,1,0.8175673577276832
0,224,0,0,1,1,3,0,0,0,97,0,80,100,0,0,0,0,0.0406706715341674
1,67,1,57,0,0,2,14,3,0,42,2,97,133,3,0,0,1,0.002029613712254167
1,9,0,40,1,0,1,0,0,0,75,4,38,87,0,2,1,1,0.9203561256503092
1,90,0,0,0,0,0,0,0,0,27,0,80,100,0,0,0,0,0.1904946001484604
0,113,0,0,1,0,0,0,0,0,55,6,80,86,3,4,1,1,0.8689714769161553
0,135,1,133,1,0,0,24,2,0,63,0,80,125,0,0,0,1,5.719899567653156e-05
1,325,0,80,1,1,4,32,0,0,69,1,89,131,0,1,0,1,0.00010793814192719668
1,269,0,0,0,0,0,3,5,1,11,0,80,100,0,0,1,0,0.8504415371040756
0,72,0,56,1,1,0,14,6,0,35,1,80,83,0,1,1,1,0.9382993084329245
0,0,1,0,1,0,3,13,2,0,31,5,78,106,12,5,0,1,0.21995890247856872
0,0,0,30,1,0,0,7,5,0,31,4,50,72,3,0,1,1,0.8408429446889603
0,144,0,83,1,1,0,38,1,0,77,5,34,61,0,0,1,1,0.925626054847969
1,76,0,91,0,0,0,21,3,1,33,3,58,92,14,1,1,1,0.7359154952032382
1,56,1,49,0,0,1,10,1,0,21,0,80,100,0,0,0,0,0.5967376766518812
0,320,0,185,1,1,2,25,1,1,94,3,54,87,3,3,0,1,0.27341306590370246
0,209,0,38,1,0,7,25,3,0,45,5,80,81,5,4,1,1,0.873972290435943
0,267,0,130,1,1,0,35,1,1,72,2,47,80,0,2,0,1,0.16264658448192693
1,0,0,0,0,0,0,0,0,0,0,1,42,83,0,1,1,1,0.8416095536516545
0,248,0,104,1,0,0,58,0,0,80,3,80,83,0,4,1,1,0.310912138054107
0,542,0,0,1,0,0,28,1,0,46,2,74,109,0,0,0,1,0.0025664295353375983
1,6,1,38,0,0,2,32,1,0,42,0,80,74,0,4,1,1,0.8826693912762714
1,79,0,110,1,0,5,57,1,1,89,0,45,77,0,0,0,1,0.44939267004586436
0,190,1,92,1,0,2,18,2,1,86,2,59,95,0,3,0,1,0.09433877729883046
1,0,0,0,0,1,3,28,2,0,18,0,80,100,0,0,0,0,0.13474162993929908
0,59,0,18,1,1,0,29,3,1,43,1,48,72,0,3,1,1,0.7884231565089507
0,125,0,222,0,0,1,0,0,0,52,3,86,129,0,0,0,1,0.00021272371129611291
1,93,1,7,0,0,0,18,2,1,23,5,50,82,6,3,0,1,0.23586979377510334
1,0,0,0,0,0,0,0,0,0,0,1,48,81,0,0,1,1,0.9141369205054776
1,80,0,40,1,0,0,17,0,0,40,4,47,90,2,1,0,1,0.41792872758709715
1,117,0,0,1,0,0,0,0,0,52,0,80,100,0,0,1,0,0.7322697548482348
1,107,0,24,1,0,0,16,0,0,35,9,80,121,3,0,0,1,0.08394042839517032
1,74,0,38,1,0,0,6,5,1,30,0,80,100,0,0,0,0,0.5291461819998281
0,158,0,19,0,0,1,18,1,0,23,0,80,100,0,0,1,0,0.1352567395459023
1,245,0,138,0,1,1,11,4,1,38,0,39,86,0,1,1,1,0.6794145888030295
