is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_trend,struggle_label
0,682,0,197,0,0,1,3,2,0,65,0,114,0
0,94,1,179,1,0,2,14,0,0,81,3,70,1
1,0,0,204,0,0,2,58,3,0,68,4,70,0
1,878,1,174,1,1,3,0,4,0,78,0,130,0
0,881,1,208,1,0,4,29,1,0,70,3,93,0
0,490,1,189,0,0,4,27,2,0,61,2,80,0
1,339,1,0,0,1,0,10,2,0,45,2,105,0
0,1381,1,121,0,0,1,36,5,0,53,2,100,1
0,743,0,54,0,1,0,40,4,0,48,4,83,1
0,849,1,176,1,0,2,52,2,0,46,4,82,1
0,668,0,135,1,0,1,31,2,0,53,3,89,0
0,687,0,3,1,0,2,63,2,0,42,3,80,0
1,1236,0,128,1,0,2,33,3,0,37,3,78,0
1,581,0,73,0,0,1,7,1,1,56,0,103,0
1,995,0,245,1,0,1,28,1,0,75,4,78,1
0,1425,0,259,1,0,3,24,0,0,73,0,130,1
0,644,0,0,1,0,1,22,0,1,92,2,102,1
1,782,0,0,1,0,1,27,6,0,56,4,92,0
1,606,0,148,1,0,2,18,2,1,75,0,125,0
1,594,0,57,1,0,0,15,4,1,33,4,85,1
1,1131,1,169,0,0,2,11,4,0,32,0,118,0
1,858,0,243,0,0,1,28,1,0,49,3,86,0
0,1107,1,298,1,0,3,61,3,1,75,4,87,0
0,772,1,129,0,1,2,58,3,1,51,4,85,1
1,732,0,0,1,0,1,6,1,0,41,3,93,0
0,1147,0,4,1,0,3,33,2,0,37,3,93,1
0,1009,1,331,0,1,0,2,1,0,48,2,92,0
1,806,0,48,1,0,2,20,1,1,66,2,87,0
1,0,0,33,0,0,0,29,3,0,20,0,121,0
1,230,0,180,0,1,0,13,3,1,33,3,97,0
1,86,0,127,0,0,1,47,4,0,48,4,78,1
1,374,0,34,0,0,2,7,1,0,3,4,78,1
1,925,0,153,1,1,2,17,2,0,56,4,88,0
0,1078,0,339,1,1,3,27,2,0,82,3,86,1
1,934,0,277,1,1,2,28,0,1,40,0,110,1
0,894,0,209,1,0,3,37,1,1,63,2,106,0
0,967,1,97,0,0,2,20,0,0,58,1,91,0
0,531,0,84,0,0,0,11,4,0,60,1,122,0
1,346,0,112,0,0,1,54,3,1,43,4,74,1
1,375,0,94,0,0,1,3,3,0,25,2,77,0
1,670,0,60,1,0,1,0,2,0,35,4,84,1
0,338,1,129,0,0,2,16,1,0,31,4,104,1
1,651,0,33,1,0,3,23,1,1,46,4,78,0
0,579,0,32,0,0,3,7,3,0,52,3,100,0
1,0,0,101,0,0,2,0,3,0,33,3,86,0
1,230,1,80,0,0,1,26,5,0,35,3,82,1
0,762,0,12,1,0,4,23,1,0,85,2,119,0
0,787,0,82,1,0,2,17,1,1,44,3,130,0
1,113,0,154,0,0,2,0,2,1,57,0,116,0
0,1101,0,0,1,0,3,20,3,0,75,2,99,0
0,1101,0,162,1,0,2,13,2,0,45,1,105,0
1,312,0,76,0,1,0,14,4,0,46,1,113,0
0,584,0,346,1,0,1,81,0,0,77,4,80,0
1,0,0,173,0,0,0,5,2,0,11,1,99,0
0,578,0,304,1,0,1,23,2,0,39,0,108,0
0,899,1,145,1,0,1,5,2,1,41,0,106,0
1,766,0,260,0,1,4,36,0,1,60,3,108,1
1,180,0,10,1,0,0,5,2,0,22,3,90,0
1,1249,0,164,1,1,4,22,5,1,57,2,93,0
0,508,0,0,1,0,3,67,4,0,49,4,80,1
1,36,0,46,1,0,1,2,5,0,16,1,117,0
1,714,1,37,0,0,3,0,2,0,55,4,79,1
0,715,1,192,0,0,1,46,2,0,34,3,81,1
1,1111,1,118,1,0,3,33,1,0,60,4,87,0
1,323,0,181,0,0,1,22,2,0,48,2,90,0
1,1022,0,17,1,0,0,12,3,0,36,1,118,0
1,56,0,82,0,0,1,24,1,1,55,3,89,0
1,1038,0,119,1,0,0,9,1,0,46,1,92,0
0,1117,0,218,1,0,1,76,3,0,73,3,80,0
1,247,0,237,1,0,3,4,0,0,95,1,119,0
1,703,1,83,1,0,0,8,3,0,39,2,93,0
1,716,0,79,1,1,1,5,3,1,44,1,98,1
1,135,0,98,1,1,3,1,2,0,51,0,92,1
0,252,0,177,0,0,0,0,2,0,45,2,88,0
1,59,1,37,0,0,2,38,5,0,28,3,112,0
0,1059,0,171,0,0,1,10,0,0,77,3,86,0
1,467,0,135,0,1,1,46,0,0,62,3,87,0
0,845,0,0,0,0,0,17,0,1,66,4,86,1
0,982,0,268,1,0,0,61,0,0,74,4,89,0
0,987,0,96,0,0,2,25,0,0,51,1,101,0
1,586,0,173,0,0,2,18,5,0,56,2,97,0
0,741,1,142,1,1,4,26,3,0,50,0,128,0
0,1206,1,86,1,1,2,41,1,0,93,1,117,1
0,613,1,104,1,1,3,35,2,0,49,1,110,0
1,720,0,226,0,1,3,19,2,0,53,3,80,0
0,851,0,151,1,1,2,18,2,1,88,1,111,0
0,1258,0,239,1,0,3,35,1,1,78,4,70,1
1,0,0,93,1,1,2,16,3,0,58,0,128,0
1,179,0,119,0,0,2,20,3,1,38,2,99,0
1,1216,0,329,0,0,3,30,3,1,91,3,104,0
1,802,0,0,1,0,3,32,1,1,84,3,123,0
1,0,0,42,0,0,0,11,4,0,12,2,117,0
0,789,0,95,0,0,1,19,3,0,52,3,92,0
0,1111,0,211,0,1,3,45,0,1,93,3,102,0
1,238,0,73,0,0,1,65,4,1,25,4,74,1
1,336,1,290,1,0,3,43,1,1,70,4,70,1
0,225,0,49,0,0,1,3,6,0,27,4,105,0
0,1010,0,134,1,0,1,10,2,0,65,1,117,0
1,618,0,0,1,0,1,28,2,1,74,3,89,0
0,380,0,111,0,0,3,9,1,1,61,2,104,0
1,378,0,194,1,0,1,17,4,0,44,3,110,0
1,363,0,156,0,0,2,3,6,0,52,1,88,0
1,0,0,0,0,0,0,0,3,0,22,1,72,1
0,708,0,9,1,0,4,18,2,0,75,1,106,0
1,0,0,0,0,0,0,0,7,0,8,1,105,0
1,1,0,0,0,0,0,0,1,0,8,2,82,1
0,168,1,117,1,0,2,23,0,0,57,3,70,1
0,495,1,170,1,0,2,56,3,0,89,3,73,0
1,204,0,2,0,0,0,29,0,1,10,4,83,1
1,0,0,148,0,0,2,18,2,1,51,3,88,0
1,290,0,24,1,0,2,8,2,0,56,3,81,0
1,413,0,168,1,0,2,43,5,0,32,4,77,1
0,1127,0,431,1,1,2,34,0,0,73,4,82,0
1,338,0,233,0,0,1,6,1,0,58,2,89,0
0,773,0,45,1,0,3,47,0,1,93,0,115,0
0,1162,0,32,1,0,0,20,3,0,20,0,109,0
0,804,1,70,1,0,2,15,0,1,64,2,74,1
0,1090,0,135,1,0,3,23,3,0,79,1,104,1
0,822,0,170,1,0,1,23,2,0,53,2,94,0
1,328,0,108,0,0,0,14,2,0,33,1,125,1
0,594,0,0,1,0,3,3,4,1,43,2,100,0
1,170,0,282,0,0,1,11,2,0,61,2,107,1
0,768,1,49,0,0,1,19,3,0,50,3,75,1
1,358,1,218,0,0,0,20,0,0,48,3,88,0
0,502,0,121,0,0,1,20,2,1,54,1,100,0
1,456,0,0,1,0,0,10,4,1,21,2,71,0
1,1207,0,0,0,0,1,39,0,0,52,3,115,0
1,872,1,193,0,0,2,34,1,0,75,4,73,1
0,495,1,145,1,0,1,0,1,1,41,1,107,0
0,206,1,141,1,0,2,33,0,0,75,3,70,1
1,387,1,215,0,0,1,61,5,0,56,4,91,1
1,359,0,83,0,0,1,23,3,0,68,2,125,0
1,1335,1,289,1,0,3,43,0,1,83,2,115,0
1,0,0,184,1,1,0,0,7,0,9,2,121,0
1,702,1,201,1,1,3,34,2,1,46,4,98,0
1,0,0,59,1,0,1,79,1,0,53,2,85,0
0,976,1,212,1,0,5,40,3,1,68,2,107,1
1,0,0,106,0,0,0,22,5,0,0,2,97,1
0,33,0,94,0,0,1,40,3,0,23,4,77,1
0,1248,0,387,1,0,2,37,4,1,85,3,103,0
0,120,0,66,1,1,1,18,4,0,35,4,80,1
1,0,1,0,0,0,3,14,0,0,45,4,82,1
0,929,1,203,1,0,3,15,0,0,70,2,108,1
1,0,0,8,1,0,1,4,3,0,27,1,105,0
0,1187,0,151,0,1,4,1,1,0,80,2,93,0
0,883,1,27,1,1,1,2,3,0,54,1,116,0
1,0,0,131,0,1,2,3,3,0,20,2,106,0
0,947,0,54,1,0,2,40,3,0,56,2,108,0
1,750,1,54,1,0,3,5,2,0,55,2,110,0
0,1031,0,299,1,0,4,42,0,1,95,4,73,1
0,140,1,109,1,0,2,24,0,0,74,3,78,1
0,877,0,113,0,0,1,24,2,1,67,0,108,0
0,1382,1,428,1,0,3,46,0,0,75,4,84,0
0,0,1,232,1,1,1,40,3,0,32,4,78,1
0,1213,0,0,0,0,3,9,0,1,83,1,103,0
0,976,0,130,0,0,2,14,0,0,57,2,84,0
0,608,0,100,1,1,2,6,4,1,42,1,84,0
1,359,1,325,1,1,3,61,1,0,68,3,91,0
0,460,0,142,0,0,2,25,2,0,45,3,79,1
1,666,1,187,1,0,3,40,1,0,72,2,105,0
0,306,0,232,0,0,1,52,1,0,36,4,78,1
0,713,1,123,1,0,2,32,2,0,46,3,123,0
1,760,0,212,0,1,2,53,4,0,42,4,79,1
1,99,1,211,0,1,0,29,1,1,76,3,108,0
1,97,0,129,1,0,0,34,1,0,30,4,75,1
0,663,0,102,1,0,3,31,3,1,63,0,126,0
1,289,0,73,1,0,0,20,3,1,34,3,98,0
1,395,0,64,0,0,2,7,2,0,14,3,93,0
1,607,1,290,0,1,2,60,2,0,68,1,91,0
0,1461,1,230,1,0,2,7,0,0,64,0,121,1
1,628,0,313,0,0,3,37,3,0,78,2,101,0
1,206,0,120,0,1,2,45,2,0,45,2,83,0
1,0,0,106,0,1,1,19,2,0,64,4,96,0
0,784,1,264,1,1,2,1,2,0,74,1,90,0
0,1047,1,255,1,0,1,16,0,0,52,4,112,0
1,332,0,233,1,0,4,40,2,1,82,2,111,0
0,216,1,127,1,0,2,12,0,0,75,3,70,1
1,13,0,119,0,0,1,18,3,0,38,4,75,1
0,1013,0,264,1,0,2,2,4,0,47,2,71,0
0,153,1,164,1,0,2,22,0,0,58,3,72,1
1,163,1,47,0,0,0,22,3,0,42,2,87,0
0,1246,1,298,1,0,4,37,0,0,91,0,124,0
1,643,0,54,1,0,0,45,1,0,48,3,99,0
1,0,0,117,0,1,1,29,2,1,52,4,70,1
1,445,0,142,0,0,0,49,4,0,26,4,78,1
1,136,0,134,1,0,3,22,1,1,24,0,102,0
0,716,0,72,0,0,2,10,2,1,54,1,116,0
0,966,1,123,0,0,2,23,3,0,54,1,105,0
1,0,0,0,0,0,2,30,4,1,17,2,96,0
1,13,0,0,0,0,0,0,2,0,19,3,79,1
1,1427,0,0,1,0,1,13,0,0,67,2,87,0
1,415,0,0,1,0,2,44,2,0,47,4,91,0
0,1097,0,265,1,1,1,23,2,1,65,0,88,0
1,561,0,228,1,0,1,0,1,1,42,3,93,0
0,367,0,53,0,1,3,22,0,0,42,3,102,0
0,621,0,217,1,0,0,22,2,1,49,2,102,0
1,230,0,144,0,0,1,7,5,0,18,3,88,0
1,202,1,139,1,0,0,6,3,0,41,0,117,0
1,100,0,181,0,0,1,22,2,0,51,1,111,1
1,500,0,0,1,0,2,0,4,0,49,1,94,1
1,296,0,67,1,0,2,24,2,0,62,3,93,0
1,286,1,83,0,0,2,16,5,0,36,1,99,0
1,15,0,0,0,0,0,0,0,0,20,1,71,1
0,920,1,200,1,0,2,35,2,1,69,2,102,0
1,0,1,65,0,1,1,12,3,0,49,3,97,0
0,1349,1,176,1,0,4,9,0,0,92,4,99,0
0,902,0,39,1,0,2,0,4,0,28,1,70,0
0,339,0,54,1,0,2,25,1,0,38,3,94,0
0,1327,1,250,1,0,4,46,2,0,86,3,86,0
0,658,0,35,1,0,2,24,1,0,36,1,112,0
0,257,1,99,1,0,2,33,0,0,75,3,70,1
0,776,0,91,0,0,1,26,4,1,40,3,78,1
1,590,0,0,0,0,1,0,4,0,27,0,114,0
0,1382,1,234,0,0,2,45,0,1,87,3,77,0
0,552,1,169,1,0,2,0,1,0,43,2,121,0
1,294,1,89,0,0,1,2,2,0,21,2,82,1
1,231,0,13,1,0,2,0,2,0,25,4,80,1
0,1049,0,356,1,0,3,31,0,1,89,3,92,0
1,732,0,54,1,1,1,22,2,0,76,2,115,0
0,330,0,10,0,1,2,20,3,0,60,1,95,1
0,1285,0,292,0,0,3,26,0,0,66,3,77,1
0,864,1,365,1,1,2,20,1,1,74,2,92,0
1,0,0,0,0,0,1,10,2,0,12,3,95,0
1,188,1,77,1,0,1,7,4,0,41,2,96,0
1,1,0,0,0,0,0,0,1,0,26,1,79,1
0,870,0,130,1,1,1,28,1,0,59,2,108,0
0,496,0,116,0,1,1,30,2,0,48,3,74,1
1,1304,0,143,0,0,1,56,5,1,19,4,73,1
1,46,0,0,1,1,1,19,2,0,48,4,76,1
1,0,1,279,1,0,3,11,1,0,33,2,115,0
1,1,0,0,0,0,0,0,3,0,9,1,70,1
1,875,0,349,1,0,1,40,1,0,62,2,117,0
1,673,1,136,1,0,1,15,4,0,39,4,86,1
1,960,0,105,1,0,1,24,5,0,50,0,100,0
1,265,0,160,0,1,2,24,2,1,48,3,104,1
0,940,0,121,0,0,3,30,1,1,79,1,130,0
1,0,0,87,0,0,0,18,4,0,19,3,98,1
1,374,0,136,1,0,0,20,5,0,17,2,99,0
1,0,0,116,0,0,0,8,4,0,55,3,80,1
0,917,1,262,1,0,1,5,1,1,93,1,108,1
0,1249,0,204,1,0,3,22,2,0,56,4,90,0
1,1072,0,75,0,0,4,0,2,0,21,0,119,0
0,751,0,152,1,0,0,26,3,0,38,2,104,1
1,628,0,297,0,1,1,28,3,1,68,2,116,0
1,953,1,146,1,0,4,29,1,0,66,3,86,0
1,879,0,181,1,1,2,14,2,0,70,4,89,0
1,477,0,183,1,0,0,24,1,0,33,2,119,1
1,362,0,166,0,0,4,10,1,0,50,1,72,0
0,1158,0,272,1,1,3,55,1,0,50,4,75,1
1,500,0,75,0,0,2,28,1,1,53,1,104,1
1,369,1,296,0,1,0,11,0,0,63,0,126,1
1,268,0,30,0,0,3,16,5,0,11,3,92,0
0,961,1,240,1,0,3,27,1,0,74,3,90,0
0,1123,0,437,0,0,2,24,1,1,68,1,100,0
1,0,0,0,1,0,0,16,4,1,17,2,94,0
1,409,0,181,0,0,0,31,2,0,55,2,99,0
1,0,0,9,1,1,0,50,4,0,23,3,84,0
1,736,0,56,1,0,0,31,5,0,18,2,109,0
0,601,0,38,0,1,2,27,2,1,48,4,93,0
0,1081,1,279,1,0,1,25,0,1,97,2,114,0
0,798,0,24,1,0,0,11,3,0,45,3,115,0
1,358,1,107,1,0,2,23,4,0,36,1,106,0
1,654,0,45,0,0,2,35,2,0,55,4,76,1
1,599,0,0,0,0,0,0,2,0,28,4,106,0
1,986,0,161,0,1,1,35,2,0,59,4,100,0
0,151,1,182,1,0,2,10,0,0,64,3,75,1
1,0,0,32,1,0,0,4,2,0,44,4,84,1
1,143,0,139,0,0,1,19,0,0,56,1,99,0
1,0,0,0,0,1,1,16,2,0,16,2,106,0
1,9,0,120,1,1,1,0,3,0,39,2,90,0
0,1228,0,233,1,0,1,29,2,0,80,0,130,0
1,0,0,56,0,0,1,0,3,0,35,1,99,0
0,1154,0,38,0,1,1,0,5,0,54,2,87,1
1,137,0,316,0,1,2,25,3,0,61,2,99,0
0,966,1,221,1,1,0,30,1,0,56,1,114,0
1,696,0,0,1,0,1,47,0,0,46,2,76,0
0,634,0,198,1,0,3,0,4,0,36,2,98,0
0,0,0,174,0,1,2,28,1,1,32,2,78,1
0,307,0,179,0,1,3,19,1,0,45,0,109,0
1,1374,1,394,1,1,2,37,3,0,37,3,87,0
0,1083,1,231,1,1,2,32,2,0,62,3,98,0
1,507,0,0,0,0,1,8,1,0,38,3,89,0
1,271,0,90,0,0,1,26,2,1,62,1,110,0
0,685,1,309,1,1,2,32,3,0,69,1,106,0
0,132,0,114,0,0,2,15,1,0,71,2,94,0
1,699,0,173,0,0,2,0,1,0,55,4,79,0
0,293,1,142,1,0,2,40,0,0,73,4,70,1
0,367,0,0,0,0,1,0,5,1,37,3,77,1
0,826,0,206,1,1,2,22,4,0,32,1,117,0
1,281,0,35,0,0,0,46,2,0,38,3,77,1
0,858,1,217,1,1,2,25,4,0,72,2,105,1
1,356,0,171,1,0,1,7,4,1,33,3,81,0
0,1136,0,156,1,0,3,16,1,0,42,2,115,1
0,923,0,107,1,1,2,29,2,0,63,2,89,0
1,886,0,77,0,0,0,12,2,0,27,2,76,0
1,696,0,34,0,0,0,37,3,0,31,1,116,0
0,898,0,264,0,0,2,20,2,0,59,1,105,0
0,1365,1,257,1,1,1,1,1,0,67,2,102,0
0,1189,0,310,1,0,3,31,1,0,84,2,107,0
0,1203,0,271,1,0,3,9,0,0,85,0,130,0
0,985,0,0,0,0,0,10,2,0,40,3,93,0
0,94,0,67,0,0,0,30,1,1,53,2,112,0
1,800,0,90,0,1,0,0,2,0,24,4,80,1
0,863,0,242,1,0,4,24,2,0,64,3,90,0
0,1261,1,400,1,0,4,45,2,1,92,2,98,0
1,273,0,0,1,1,0,4,1,0,29,1,115,0
1,1070,0,144,1,0,2,28,1,0,40,3,117,1
0,360,0,124,0,0,3,12,0,0,69,2,114,0
1,467,1,432,0,0,2,42,0,0,77,2,85,0
1,497,0,86,0,1,1,0,2,1,31,2,93,0
0,611,0,163,1,0,4,0,1,1,47,1,101,0
0,0,0,12,0,0,2,0,4,0,30,3,104,0
0,206,1,106,1,0,2,29,0,0,60,4,70,1
1,34,0,0,0,0,1,19,0,0,37,2,103,0
0,1106,1,270,0,0,3,36,0,0,74,2,100,0
0,998,0,219,1,0,2,36,3,0,67,1,91,0
1,786,1,236,0,1,3,36,0,0,75,2,96,0
1,541,0,157,1,0,2,25,2,0,56,3,103,0
0,659,0,0,1,1,0,20,2,0,35,2,99,0
0,923,1,179,1,1,5,32,0,0,91,3,80,0
0,830,0,248,1,0,2,30,0,0,77,3,86,0
1,296,0,243,0,0,1,35,4,0,42,4,94,0
0,163,1,161,1,0,2,42,0,0,59,3,70,1
1,758,0,132,0,1,0,18,4,0,25,3,78,1
0,677,0,298,0,0,3,40,0,1,72,4,70,1
0,836,0,195,1,0,2,17,2,0,56,2,104,0
1,1481,1,212,1,0,1,33,2,0,79,3,92,0
1,761,0,174,0,0,0,0,4,0,16,1,109,0
0,954,0,57,0,0,0,2,4,0,28,2,126,0
0,1384,0,251,0,1,2,39,1,0,66,2,90,0
1,0,0,0,0,0,0,1,3,0,9,3,89,0
0,1144,0,41,1,0,1,31,1,0,58,1,102,0
1,389,0,28,0,1,0,9,2,1,61,4,98,0
1,637,0,151,1,0,0,21,0,0,46,2,98,0
1,52,0,140,0,0,1,7,4,0,31,2,95,0
0,758,1,241,1,1,1,10,1,0,59,1,98,0
1,282,1,111,1,1,3,4,4,0,43,1,102,0
1,0,0,116,1,0,1,12,1,0,31,2,104,0
0,1608,1,288,1,0,3,47,3,0,89,2,109,0
1,22,0,0,0,0,0,0,2,0,20,1,77,1
0,1120,1,171,0,0,2,30,2,1,92,2,109,0
0,360,1,97,1,0,2,17,2,0,59,3,104,0
1,876,0,81,1,0,2,17,6,0,35,3,85,0
1,0,0,0,0,0,0,0,4,0,17,1,103,0
1,255,0,20,1,0,1,0,4,1,24,3,90,0
1,737,0,159,1,0,2,28,1,0,70,3,78,0
0,490,1,49,1,0,4,13,2,0,94,1,104,0
0,1232,1,375,0,1,3,46,0,0,70,0,109,0
0,0,0,40,0,0,1,0,4,0,22,2,80,0
0,451,0,0,0,0,1,18,4,0,32,2,70,1
1,0,0,0,0,0,0,0,5,0,12,3,79,0
1,1340,0,162,1,0,2,26,1,0,79,0,130,0
1,538,0,0,0,0,0,2,4,1,15,2,100,0
0,213,1,238,1,0,2,10,0,0,64,2,70,1
1,190,1,280,0,1,1,35,2,0,68,3,94,0
1,760,1,69,1,1,4,11,1,0,85,1,111,1
1,954,0,176,0,0,2,20,4,1,36,4,99,0
0,318,1,318,1,1,1,22,0,1,41,0,121,0
1,450,0,86,1,0,2,4,4,0,41,2,85,0
0,684,0,119,1,1,3,21,4,0,56,1,109,0
1,417,0,86,0,0,0,0,3,0,10,3,113,0
0,553,0,150,1,0,2,11,1,0,37,0,116,0
1,11,0,0,0,0,0,0,3,0,7,2,76,1
0,926,1,357,1,1,3,28,0,0,81,3,77,1
0,1023,1,281,1,1,2,26,0,1,92,3,99,0
1,711,0,164,0,0,0,0,3,0,17,2,92,1
1,595,0,4,1,0,0,21,3,0,12,1,83,0
0,232,0,32,0,0,0,0,5,0,37,3,108,0
0,713,0,306,1,0,2,7,3,0,45,2,96,0
0,807,1,281,1,0,3,21,0,1,73,3,106,0
0,1112,0,343,1,1,1,47,1,0,77,4,88,0
1,491,0,82,0,1,1,12,5,1,46,4,84,1
0,119,0,49,0,1,1,24,3,0,48,1,100,0
1,416,0,88,1,1,0,21,0,0,53,2,99,1
0,884,0,25,0,0,2,39,1,0,55,2,96,0
0,319,0,156,1,1,3,24,0,0,49,0,109,1
1,669,0,0,0,0,0,8,3,0,23,3,85,0
1,1198,0,75,1,1,0,59,2,1,81,3,83,0
1,596,0,94,1,0,1,16,2,0,56,0,113,0
0,138,1,151,1,0,2,24,0,0,69,4,75,1
1,1422,0,216,0,1,2,8,3,1,59,1,114,0
1,742,1,118,0,0,1,0,3,0,58,2,115,0
0,130,1,130,1,0,2,31,0,0,57,4,73,1
0,843,0,9,1,0,2,23,2,0,80,3,81,0
1,688,0,133,0,0,1,24,0,1,29,3,106,0
0,1290,0,138,1,0,1,22,1,0,38,1,123,1
0,441,0,84,1,1,2,14,1,0,73,4,97,0
1,58,0,57,0,1,0,3,4,0,25,0,112,0
1,61,0,132,0,0,1,41,4,0,49,4,82,0
1,329,0,165,0,1,3,12,0,0,33,2,95,1
0,1335,0,0,1,1,4,18,2,0,78,1,112,0
1,0,0,109,0,0,1,25,2,0,32,1,82,0
1,753,0,82,1,1,1,17,0,0,64,0,124,0
1,11,0,0,0,0,0,0,5,0,19,2,73,1
1,202,0,91,0,0,0,59,1,0,35,2,86,1
0,1380,1,247,1,0,2,10,1,0,87,4,116,0
1,441,0,90,0,0,0,0,4,1,18,3,73,1
1,1145,0,256,1,0,2,24,0,1,76,3,101,0
0,615,1,200,1,0,3,23,1,0,71,0,119,0
1,67,0,41,0,0,0,35,2,1,16,3,76,0
1,748,0,182,1,0,2,27,4,0,30,4,88,0
1,381,0,85,0,0,2,30,0,0,38,2,99,0
1,867,0,113,1,0,2,12,1,0,67,2,104,0
1,180,0,65,0,0,1,14,4,0,20,1,123,0
1,1144,1,55,1,0,2,48,4,0,70,4,84,0
0,1153,0,146,1,0,3,33,1,1,100,2,114,0
0,373,0,64,1,0,1,30,0,1,29,1,82,0
0,1094,1,270,0,0,2,43,4,0,77,2,99,0
0,786,0,0,0,0,0,16,4,0,55,3,94,0
1,147,0,51,0,0,2,8,2,0,32,3,70,0
1,597,0,151,0,0,2,16,1,0,38,4,84,1
1,182,0,46,0,0,2,25,2,0,45,1,117,1
0,1606,0,178,1,0,1,29,2,0,66,4,88,0
0,1035,1,159,1,1,2,40,3,1,57,3,82,0
1,1182,1,206,1,0,4,46,2,0,67,1,110,0
1,1476,1,312,1,0,3,40,0,1,90,0,101,1
1,0,0,237,0,0,3,32,6,0,30,4,80,1
0,392,0,196,0,0,2,4,2,1,26,4,72,1
1,556,0,0,1,0,2,22,2,0,45,3,83,0
0,901,1,271,1,0,3,6,1,0,72,3,93,0
1,731,0,81,1,0,2,24,0,1,68,4,117,0
1,113,0,138,1,0,3,22,0,0,56,2,116,0
1,1208,0,187,1,0,0,38,2,0,51,3,122,0
0,398,0,159,1,0,0,18,1,0,33,1,116,0
1,764,0,148,0,0,0,22,2,0,39,2,83,1
1,411,0,88,1,0,0,12,1,0,59,3,101,1
1,159,0,121,0,0,3,29,3,1,30,2,109,0
1,1212,0,232,1,0,2,18,0,0,65,2,96,0
0,1014,0,19,1,0,4,32,1,0,91,3,105,0
1,890,0,157,1,0,1,51,4,0,38,3,81,0
0,1027,1,180,1,0,3,26,1,0,90,1,101,0
1,483,0,50,1,1,1,0,3,1,39,4,92,1
0,0,0,135,0,0,0,15,4,0,18,3,97,0
0,919,0,82,0,0,1,50,3,0,31,4,80,1
1,670,0,139,0,1,0,48,4,0,12,4,70,1
1,201,0,0,0,0,1,12,4,0,24,3,70,1
0,1332,0,209,0,0,2,46,0,0,87,4,77,1
1,222,1,200,1,0,2,72,5,0,14,4,70,1
1,627,0,303,0,0,2,59,2,1,77,4,85,1
1,0,0,343,1,0,4,45,1,0,68,4,77,1
1,896,1,33,0,0,1,4,3,0,39,1,111,0
0,482,0,54,0,0,2,28,4,0,70,4,90,0
1,1186,0,108,0,0,0,12,4,0,39,3,104,0
1,448,0,45,0,0,2,37,2,1,52,1,107,0
1,0,0,251,0,0,1,20,4,0,36,2,96,0
1,260,0,190,0,0,2,55,3,1,81,4,85,1
1,96,0,172,0,0,0,0,3,0,3,2,110,0
1,904,0,200,0,0,2,13,2,1,31,1,104,0
1,1001,1,38,1,0,2,17,2,0,59,1,121,0
1,1380,0,393,0,0,1,28,2,0,85,3,103,0
1,610,1,345,1,0,4,35,0,0,69,1,127,0
1,525,0,198,0,0,1,29,4,1,30,4,82,1
0,1214,1,331,1,0,3,38,4,0,76,4,84,0
1,416,0,50,1,1,2,11,3,0,43,3,81,0
1,493,0,176,1,0,0,0,2,0,9,4,89,0
1,500,1,19,1,0,2,14,6,1,33,4,83,1
0,1024,0,140,1,1,1,43,3,0,59,3,73,0
1,1079,1,156,1,0,2,40,6,0,19,4,89,1
1,0,0,109,0,0,1,0,2,0,37,3,98,0
1,556,1,0,0,1,2,37,2,1,63,2,118,0
0,232,1,179,1,0,2,17,0,0,82,3,70,1
1,867,0,89,0,0,0,2,5,0,32,4,84,1
0,687,0,238,1,0,0,8,3,0,48,1,123,0
0,498,0,102,0,0,0,14,4,0,30,3,95,0
1,698,0,218,0,1,1,22,3,1,52,3,91,0
0,737,0,172,1,0,3,22,2,0,75,1,98,0
1,10,0,162,0,0,0,17,1,1,75,4,87,0
0,1113,1,320,1,0,3,12,2,0,72,1,107,0
1,1081,0,238,1,0,2,31,0,0,68,1,104,1
0,583,1,350,0,1,3,44,3,0,64,2,95,0
0,1088,1,0,1,1,4,54,0,0,82,1,88,1
0,1034,0,5,0,0,2,46,3,0,57,3,86,0
1,518,0,183,0,0,0,12,4,1,38,4,76,1
0,695,0,239,1,1,2,33,0,1,67,1,118,0
0,723,0,138,1,0,5,17,1,0,41,3,93,0
0,954,1,223,1,1,3,28,0,0,75,1,120,0
1,124,0,71,1,0,1,4,1,0,33,3,113,0
1,87,0,43,1,0,4,8,3,0,32,3,92,0
0,1058,1,327,1,0,3,42,2,0,87,3,102,0
0,214,1,150,1,0,2,21,0,0,78,4,70,1
0,514,0,131,1,0,1,25,2,1,42,2,91,0
0,957,1,0,0,0,0,9,0,0,69,0,130,1
1,0,0,187,0,0,0,15,4,0,26,4,70,1
1,0,0,39,0,0,0,0,4,0,4,3,101,0
0,915,0,100,0,0,0,14,0,0,61,1,115,0
1,491,0,55,0,0,1,45,1,0,43,3,98,0
0,526,0,266,1,0,3,22,0,0,67,0,117,0
1,0,0,0,0,0,0,0,0,0,24,1,82,1
1,229,0,34,0,0,2,65,4,0,38,3,75,0
1,460,0,314,0,1,3,38,1,1,100,4,80,1
0,1247,0,234,1,0,1,25,1,1,78,3,83,0
1,956,1,164,0,0,2,24,1,0,66,2,112,0
0,1046,1,376,1,0,3,42,1,0,79,3,85,0
